,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
244,0.4085686874520347,0.5675342502879824,0.30871156120638676,1,0.040504684030974174,2,0.006470181116331664,3,3,0.0431240517303663,3,0.015626941602611265,2,4,0.005391248067261566,2,2,1,1,1,1,2,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
245,0.4098576080037235,0.5695208301927911,0.17515523358959195,3,0.02642551578491363,3,0.00432807595578344,4,3,0.3494689690051297,3,0.0,3,4,0.032081798729918225,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
246,0.400633822738357,0.575413780196608,0.14412699586043765,3,0.01749065901337521,3,0.003857738872750668,4,3,0.019680658911928328,2,0.05114935484289865,1,3,0.08571724140342234,1,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
247,0.39613115781709674,0.5727559912992327,0.0758981371969249,2,0.00514431147452212,4,0.0028512662546546315,4,3,0.020354020663246875,2,0.019806049042645078,2,4,0.013983881063333632,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.39611135924574814,0.567890278084204,0.10324881726788883,3,0.011371635891048898,3,0.004038075370908311,4,3,0.019380102593743224,2,0.026597098632700017,1,4,0.06666900686274482,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
249,0.36646249529783903,0.609977179446234,0.09825916617386163,3,0.013645963069258677,3,0.003356533786286628,4,3,0.004609493533704211,0,0.0501045779828902,1,4,0.016033150599395325,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.42456526196362177,0.5642593465438229,0.10432990833826139,3,0.019494232956083823,3,0.0023224416587058665,4,3,0.049586012571346,3,0.036325263445616235,1,4,0.011239710496861344,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
251,0.39199057185320996,0.5767098317710707,0.09846244825547014,3,0.019494232956083823,3,0.004415807225157429,4,3,0.009117838306480743,1,0.04174636310282258,1,4,0.09178625643067986,0,2,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
252,0.3896412532428548,0.570882567515704,0.07863320520402128,3,0.007093734770130504,4,0.0012014309944826781,4,3,0.06373527924282928,3,0.0,3,4,0.005247422713047721,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
253,0.38488422701511693,0.5803849217978047,0.08752217622708457,3,0.00606487247522608,4,0.0017789951845281033,4,3,0.006340582327866484,1,0.02189560276266198,2,4,0.004002991626878167,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.39891839398016016,0.5505028740826833,0.058120195150798346,2,0.012833703362755184,3,0.0013622716550016573,4,3,0.10952676829708835,3,0.007353187260943684,3,4,0.005297866143699241,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
255,0.41410222035944155,0.5434612514526073,0.08679220875221763,3,0.008285049006335626,3,0.004296395219620611,4,3,0.06558485658550683,3,0.019806049042645078,2,4,0.011807085443129335,2,2,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
256,0.42079380190623317,0.5461747904390034,0.08611768184506209,3,0.013266908539557047,3,0.0018910962509504218,4,3,0.037844086409941476,3,0.028428467044395313,1,3,0.023489736042991653,2,2,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
257,0.4234048643411956,0.5239062177522306,0.1023063276167948,3,0.018627822602480103,3,0.0024637864815861815,4,3,0.02869734845748139,2,0.03158718560488368,1,4,0.06228380065883599,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.42318506664232647,0.5203017813036613,0.233839074512123,1,0.03422320896734716,3,0.004581521845086074,4,3,0.09464345061772993,3,0.0584362933690348,1,4,0.032578554526344075,2,2,1,1,1,1,2,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
259,0.40141402067709064,0.6147082092778858,0.16737507392075696,3,0.027833432609519683,3,0.0037968143801298425,4,3,0.014134816848493603,1,0.06909927797852991,1,4,0.04558186753482375,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,0.397193904858804,0.623873303120465,0.11564286418292925,3,0.052580278334326096,2,0.007798335055465659,3,3,0.031419695108734914,2,0.035058249793942675,1,4,0.00015914104764285734,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.37921847991938273,0.6297469337865024,0.23658338261383793,1,0.026642118373314566,3,0.00691127444290644,3,3,0.009343255545119573,1,0.1180150738834396,1,4,0.0,2,0,1,1,1,1,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
262,0.3787064016163688,0.6295747156897255,0.31863542282672974,1,0.055775166513239834,2,0.01054481118281247,3,3,0.07064807456108663,3,0.06838817303303811,1,4,0.004633265886149284,2,0,1,1,1,1,2,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
263,0.37442588337701865,0.6308895346208881,0.07893504829489455,3,0.01234634753885309,3,0.0021859707952352177,4,3,0.12761505671555523,3,0.002850200050063985,3,4,0.019521648988887755,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
264,0.3748020562326406,0.633450726829366,0.11385028582692687,3,0.015053879893864733,3,0.002507652116273176,4,3,0.01555667943067697,2,0.034534541668025956,1,4,0.006030920029408445,2,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
265,0.3724621335544507,0.6361648177968414,0.10915015769761484,3,0.01657009801267125,3,0.0024979041974538436,4,3,0.030564265587746546,2,0.027726336031108502,1,3,0.019497704270126908,2,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
266,0.38295772535220474,0.6342312280756567,0.0863733244628425,3,0.017869713543076843,3,0.0017789951845281033,4,3,0.014449822989668373,2,0.030868584786608866,1,2,0.01157446543456693,2,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
267,0.38805971651801485,0.6425893255801337,0.1054325596294106,3,0.015703687659067524,3,0.001883785311835923,4,3,0.005262625532837223,0,0.034534541668025956,1,4,0.004252472949307378,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.394231166105651,0.6452062678776324,0.1877956830277942,3,0.0415335463258786,2,0.0063921977657770065,3,3,0.024122534498952387,2,0.06700444547486302,1,2,0.09520427618127905,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
269,0.37841915454731234,0.6533673081367587,0.13128326434062687,3,0.014837277305463801,3,0.003294796560934241,4,3,0.028688678563687592,2,0.03338814822275496,1,4,0.02089484596169012,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.571408111306897,0.25965454926522236,0.05065419869899468,2,0.008230898359235394,3,0.0012526075682841714,4,3,0.021859692218770318,2,0.047342612801536,1,3,0.0,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,0.5737901814522282,0.2620975623245977,0.07044648137196925,2,0.02182271078139384,3,0.0035921080849238693,4,3,0.004167328950220358,0,0.037231102719956624,1,4,6.777586946460115e-05,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,0.5573362934993908,0.2921184884792992,0.05689434259806821,2,0.010288622949044242,3,0.0011794981771391809,4,3,0.0,0,0.015852028937447363,2,4,0.0,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,0.5681516825597739,0.261077390893626,0.09948501872659175,3,0.020089890074186385,3,0.0038845456495038315,4,3,0.03623726609349036,2,0.08797341055560359,1,2,0.03227288535505872,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,0.5626532501703849,0.28959632133313595,0.05242213680268086,2,0.00779769318243353,3,0.0014475659446708128,4,3,0.017608554295209883,2,0.06505293194729367,1,3,0.002020878059035972,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,0.5630485504593437,0.2891834394857348,0.10595308495958998,3,0.006552228299128174,4,0.0025685766088940016,4,3,0.016088432916696767,2,0.09943364985975855,1,4,0.00017274581363538582,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,0.5735887729348832,0.2658462314292175,0.06124334713187464,2,0.010721828125846105,3,0.0006189928450275866,4,3,0.0,0,0.054112652832663935,1,3,0.00013224559895531928,2,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
277,0.5644153230204028,0.287818942257425,0.14242681845062094,3,0.025450804137109442,3,0.003982024837697152,4,3,0.01911133588613539,2,0.09474345058673152,1,4,0.0004802168312065031,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,0.5728112595481969,0.2609175923711359,0.0412416223142125,2,0.00514431147452212,4,0.0013013471623808317,4,3,0.009765190376417886,1,0.05046765272233735,1,4,0.029650289820776048,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,0.5721615979527606,0.25853358608914967,0.07595357776463631,2,0.009422212595440516,3,0.0009114304096075486,4,3,0.004508344772776534,0,0.027547174114027427,1,3,0.018101942892002794,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.5730552182154907,0.25335765950749056,0.027122757737039226,0,0.005794119239724914,4,0.0010089095978008695,4,3,0.006644028610649519,1,0.019734574312024043,2,3,0.01115408973688771,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.5731005200312884,0.24299200681718702,0.2253104671791839,3,0.04635295391779932,2,0.006477492055446162,3,3,0.0059302073549599025,1,0.06994768408675828,1,4,0.00020305485184595801,2,2,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
283,0.5557457970820932,0.30163944452377633,0.3118531933767002,1,0.7711052147073157,0,0.028644259450607296,1,1,0.03918214001878477,3,0.2796671600217866,0,4,0.006194879776063237,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
284,0.5190078029860943,0.3317312450490747,0.17763157894736842,3,0.03936752044186928,2,0.008514807088686564,3,3,0.08291886424391301,3,0.003446887359941992,3,4,5.124516959518623e-05,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
285,0.5044444436987354,0.31946512150235107,0.10802286615414942,3,0.033573401202144366,3,0.004883707328485368,3,3,0.13074777833971532,3,0.004766583272442565,3,4,0.00017522541861579805,2,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
286,0.5055128954135433,0.3273926737648859,0.17270352848413167,3,0.049656143390913524,2,0.0068089212953034535,3,3,0.08118488548515279,3,0.012420819564945878,2,3,0.0007537999140453198,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
287,0.5341456564115656,0.3289923149330257,0.13697516262566528,3,0.035197920615151354,2,0.004932446922582029,3,3,0.03407846253883389,2,0.04039837290995799,1,4,0.0011753327607154,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,0.5343369307449328,0.329395813102077,0.24477626650896905,1,0.07375318135051713,2,0.009684557347006413,3,3,0.025697565204826238,2,0.08474015556997719,1,4,0.0006959424645023675,2,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,0.504668939363687,0.32700352710389946,0.1363591563177607,3,0.04462013321059187,2,0.005541691848790283,3,3,0.08942128458926378,3,0.0010714347174409639,3,3,0.00013389866894226077,2,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
